month_date,bin,job_typeid,ownership_id,borough,date_filed,date_completed,time_of_completion
2017-12-01,3414000,1,1,Brooklyn,2014-04-18,2017-12-07,1329
2017-12-01,3413998,1,1,Brooklyn,2014-04-18,2017-12-08,1330
2018-10-01,3421409,1,1,Brooklyn,2014-04-18,2018-10-25,1651
2021-08-01,3017851,1,1,Brooklyn,2014-04-21,2021-08-17,2675
2016-05-01,3414006,1,1,Brooklyn,2014-04-23,2016-05-26,764
2019-09-01,3426629,1,1,Brooklyn,2014-04-23,2019-09-27,1983
2018-07-01,3338087,1,1,Brooklyn,2014-04-24,2018-07-17,1545
2018-07-01,3413981,1,1,Brooklyn,2014-04-24,2018-07-25,1553
2019-05-01,3426517,1,1,Brooklyn,2014-04-25,2019-05-14,1845
2017-06-01,3425984,1,1,Brooklyn,2014-05-02,2017-06-13,1138
2016-09-01,3425366,1,1,Brooklyn,2014-05-02,2016-09-20,872
2019-01-01,3424872,1,1,Brooklyn,2014-05-07,2019-01-15,1714
2016-10-01,3424156,1,1,Brooklyn,2014-05-07,2016-10-14,891
2016-03-01,3063982,1,1,Brooklyn,2014-05-07,2016-03-21,684
2021-09-01,3378226,1,1,Brooklyn,2014-05-08,2021-09-29,2701
2016-08-01,3424490,1,1,Brooklyn,2014-05-08,2016-08-10,825
2018-01-01,3426435,1,1,Brooklyn,2011-08-30,2018-01-23,2338
2017-02-01,3246164,1,2,Brooklyn,2011-08-25,2017-02-02,1988
2016-04-01,3427146,1,1,Brooklyn,2011-09-06,2016-04-06,1674
2017-06-01,3425993,1,1,Brooklyn,2011-09-12,2017-06-29,2117
2020-06-01,3399842,1,1,Brooklyn,2012-01-25,2020-06-09,3058
2018-10-01,3173870,1,1,Brooklyn,2012-01-30,2018-10-25,2460
2020-09-01,3336066,1,1,Brooklyn,2014-07-15,2020-09-01,2240
2017-06-01,3422112,1,1,Brooklyn,2014-07-15,2017-06-28,1079
2022-01-01,3414051,1,1,Brooklyn,2014-07-16,2022-01-07,2732
2021-11-01,3426964,1,1,Brooklyn,2014-07-16,2021-11-18,2682
2019-02-01,3414052,1,1,Brooklyn,2014-07-16,2019-02-08,1668
2017-02-01,3043944,1,1,Brooklyn,2014-10-02,2017-02-03,855
2017-01-01,3425434,1,1,Brooklyn,2014-10-02,2017-01-19,840
2018-03-01,3182411,2,1,Brooklyn,2017-06-26,2018-03-08,255
2018-10-01,3424993,1,1,Brooklyn,2014-10-02,2018-10-12,1471
2018-08-01,3424977,1,1,Brooklyn,2014-10-02,2018-08-07,1405
2018-08-01,3424991,1,1,Brooklyn,2014-10-02,2018-08-07,1405
2016-12-01,3399213,2,1,Brooklyn,2016-04-04,2016-12-23,263
2017-05-01,3248908,2,1,Brooklyn,2016-12-27,2017-05-19,143
2017-07-01,3425619,1,1,Brooklyn,2014-03-21,2017-07-19,1216
2018-01-01,3424861,1,1,Brooklyn,2014-03-19,2018-01-30,1413
2018-08-01,3426937,1,1,Brooklyn,2014-03-18,2018-08-22,1618
2019-02-01,3330226,2,1,Brooklyn,2014-03-24,2019-02-20,1794
2017-11-01,3429926,2,1,Brooklyn,2017-03-30,2017-11-20,235
2016-12-01,3048883,1,1,Brooklyn,2014-05-14,2016-12-29,960
2022-06-01,3198270,2,1,Brooklyn,2021-04-02,2022-06-13,437
2017-11-01,3425424,1,1,Brooklyn,2014-06-04,2017-11-01,1246
2018-07-01,3414224,1,1,Brooklyn,2014-09-29,2018-07-19,1389
2018-11-01,3426016,1,1,Brooklyn,2014-09-29,2018-11-17,1510
2018-03-01,3424474,1,1,Brooklyn,2014-07-28,2018-03-01,1312
2018-03-01,3424475,1,1,Brooklyn,2014-07-25,2018-03-05,1319
2017-12-01,3126825,1,1,Brooklyn,2014-06-10,2017-12-13,1282
2017-04-01,3425300,1,1,Brooklyn,2014-05-29,2017-04-12,1049
2017-05-01,3425297,1,1,Brooklyn,2014-05-29,2017-05-05,1072
2017-04-01,3425301,1,1,Brooklyn,2014-05-29,2017-04-12,1049
2017-09-01,3425151,1,1,Brooklyn,2014-07-03,2017-09-27,1182
2017-09-01,3329802,1,1,Brooklyn,2014-05-23,2017-09-08,1204
2016-10-01,3426522,2,1,Brooklyn,2014-11-24,2016-10-07,683
2016-10-01,3418257,1,1,Brooklyn,2014-12-08,2016-10-13,675
2018-01-01,3418220,1,1,Brooklyn,2014-11-07,2018-01-11,1161
2017-09-01,3418204,1,1,Brooklyn,2014-11-12,2017-09-07,1030
2017-09-01,3426248,1,1,Brooklyn,2014-11-13,2017-09-11,1033
2016-05-01,3425446,1,1,Brooklyn,2014-11-12,2016-05-12,547
2019-09-01,3421799,1,1,Brooklyn,2014-12-24,2019-09-18,1729
2019-09-01,3414213,1,1,Brooklyn,2014-12-24,2019-09-18,1729
2019-09-01,3421798,1,1,Brooklyn,2014-12-24,2019-09-18,1729
2019-09-01,3414214,1,1,Brooklyn,2014-12-24,2019-09-18,1729
2017-04-01,3424203,1,1,Brooklyn,2014-10-07,2017-04-20,926
2018-03-01,3418207,1,1,Brooklyn,2014-11-18,2018-03-22,1220
2017-03-01,3424202,1,1,Brooklyn,2014-10-07,2017-03-28,903
2017-03-01,3035681,1,1,Brooklyn,2014-10-07,2017-03-24,899
2017-03-01,3424201,1,1,Brooklyn,2014-10-07,2017-03-27,902
2018-08-01,3425521,1,2,Brooklyn,2014-06-09,2018-08-01,1514
2016-08-01,3413946,1,1,Brooklyn,2014-06-06,2016-08-25,811
2016-08-01,3413947,1,1,Brooklyn,2014-06-06,2016-08-23,809
2019-02-01,3426231,1,1,Brooklyn,2014-11-18,2019-02-19,1554
2017-10-01,3325568,1,1,Brooklyn,2014-11-18,2017-10-04,1051
2017-10-01,3325569,1,1,Brooklyn,2014-11-14,2017-10-02,1053
2017-12-01,3424133,1,1,Brooklyn,2014-11-07,2017-12-06,1125
2017-06-01,3323805,1,1,Brooklyn,2014-11-17,2017-06-14,940
2019-06-01,3425639,1,1,Brooklyn,2014-11-12,2019-06-10,1671
2016-12-01,3424161,1,1,Brooklyn,2014-10-30,2016-12-06,768
2017-01-01,3425863,1,1,Brooklyn,2014-11-20,2017-01-31,803
2021-04-01,3414215,1,1,Brooklyn,2014-12-24,2021-04-16,2305
2021-09-01,3414217,1,1,Brooklyn,2014-12-24,2021-09-30,2472
2016-03-01,3424200,1,1,Brooklyn,2014-11-17,2016-03-30,499
2019-01-01,3205375,1,1,Brooklyn,2014-11-13,2019-01-14,1523
2016-07-01,3425494,1,1,Brooklyn,2014-11-19,2016-07-19,608
2018-06-01,3209686,1,1,Brooklyn,2014-11-25,2018-06-21,1304
2021-05-01,3427445,2,1,Brooklyn,2014-11-12,2021-05-12,2373
2019-06-01,3426246,1,1,Brooklyn,2014-11-26,2019-06-20,1667
2016-11-01,3414234,1,1,Brooklyn,2015-01-29,2016-11-07,648
2018-01-01,3035874,1,1,Brooklyn,2015-04-14,2018-01-24,1016
2021-04-01,3247768,1,1,Brooklyn,2014-06-19,2021-04-19,2496
2019-05-01,3071459,1,1,Brooklyn,2014-06-18,2019-05-01,1778
2016-04-01,3426481,1,1,Brooklyn,2014-06-13,2016-04-08,665
2016-04-01,3426482,1,1,Brooklyn,2014-06-13,2016-04-08,665
2019-01-01,3425878,1,1,Brooklyn,2016-03-11,2019-01-18,1043
2018-01-01,3425108,1,1,Brooklyn,2014-12-01,2018-01-02,1128
2018-01-01,3421433,1,1,Brooklyn,2015-09-10,2018-01-11,854
2017-10-01,3424862,1,1,Brooklyn,2014-11-25,2017-10-12,1052
2017-09-01,3418227,1,1,Brooklyn,2014-11-25,2017-09-11,1021
2017-09-01,3418226,1,1,Brooklyn,2014-11-25,2017-09-11,1021
2017-09-01,3418225,1,1,Brooklyn,2014-11-25,2017-09-11,1021
2017-11-01,3162781,1,1,Brooklyn,2014-12-18,2017-11-16,1064
2017-04-01,3126182,1,1,Brooklyn,2014-12-15,2017-04-04,841
2018-04-01,3425988,1,1,Brooklyn,2014-12-10,2018-04-13,1220
2017-01-01,3425644,1,1,Brooklyn,2015-02-18,2017-01-19,701
2021-03-01,3130436,1,1,Brooklyn,2014-12-16,2021-03-25,2291
2019-05-01,3414356,1,1,Brooklyn,2014-12-11,2019-05-22,1623
2020-01-01,3421362,1,1,Brooklyn,2015-01-08,2020-01-27,1845
2018-08-01,3425926,1,1,Brooklyn,2015-02-12,2018-08-23,1288
2020-04-01,3424552,1,1,Brooklyn,2014-12-10,2020-04-21,1959
2016-11-01,3322100,1,1,Brooklyn,2014-12-11,2016-11-16,706
2019-12-01,3256298,1,1,Brooklyn,2014-12-16,2019-12-27,1837
2016-01-01,3256312,1,1,Brooklyn,2014-03-04,2016-01-04,671
2017-03-01,3252792,1,1,Brooklyn,2014-03-05,2017-03-20,1111
2016-08-01,3426892,1,1,Brooklyn,2014-04-30,2016-08-01,824
2017-10-01,3073926,1,1,Brooklyn,2014-04-17,2017-10-04,1266
2017-05-01,3418107,1,1,Brooklyn,2014-09-16,2017-05-24,981
2020-10-01,3426009,1,1,Brooklyn,2014-03-12,2020-10-20,2414
2017-06-01,3426902,1,1,Brooklyn,2014-03-05,2017-06-29,1212
2016-12-01,3413934,1,1,Brooklyn,2014-02-26,2016-12-23,1031
2019-06-01,3425657,1,1,Brooklyn,2014-08-14,2019-06-04,1755
2017-12-01,3418304,1,1,Brooklyn,2014-08-12,2017-12-07,1213
2016-10-01,3426521,2,1,Brooklyn,2014-11-24,2016-10-19,695
2016-10-01,3426523,2,1,Brooklyn,2014-11-24,2016-10-06,682
2019-08-01,3426161,1,1,Brooklyn,2014-08-08,2019-08-22,1840
2017-03-01,3423973,1,1,Brooklyn,2014-08-08,2017-03-15,950
2017-03-01,3423972,1,1,Brooklyn,2014-08-07,2017-03-15,951
2019-09-01,3414256,1,1,Brooklyn,2014-08-07,2019-09-04,1854
2021-01-01,3187439,1,1,Brooklyn,2014-04-07,2021-01-06,2466
2016-02-01,3425546,2,3,Brooklyn,2014-06-12,2016-02-17,615
2022-03-01,3425696,1,1,Brooklyn,2014-04-01,2022-03-07,2897
2019-12-01,3427277,1,1,Brooklyn,2015-03-26,2019-12-30,1740
2016-06-01,3418256,1,1,Brooklyn,2014-08-26,2016-06-23,667
2021-02-01,3109319,1,1,Brooklyn,2014-12-30,2021-02-02,2226
2016-12-01,3424705,1,1,Brooklyn,2014-12-30,2016-12-09,710
2017-02-01,3325789,1,1,Brooklyn,2014-07-03,2017-02-15,958
2016-05-01,3416149,1,1,Brooklyn,2014-09-19,2016-05-12,601
2016-10-01,3056374,1,1,Brooklyn,2014-06-27,2016-10-07,833
2017-12-01,3048269,1,1,Brooklyn,2014-06-27,2017-12-07,1259
2018-05-01,3418321,1,1,Brooklyn,2015-01-29,2018-05-29,1216
2018-10-01,3426859,1,1,Brooklyn,2015-02-11,2018-10-12,1339
2018-02-01,3427054,1,1,Brooklyn,2015-01-29,2018-02-08,1106
2017-03-01,3425100,1,1,Brooklyn,2015-01-23,2017-03-28,795
2016-12-01,3422386,1,1,Brooklyn,2015-01-21,2016-12-13,692
2019-12-01,3180868,1,1,Brooklyn,2015-01-16,2019-12-24,1803
2016-02-01,3426349,1,1,Brooklyn,2015-01-20,2016-02-18,394
2017-02-01,3418305,1,1,Brooklyn,2015-01-29,2017-02-15,748
2016-08-01,3425421,1,1,Brooklyn,2015-01-15,2016-08-16,579
2016-10-01,3106555,2,1,Brooklyn,2015-01-15,2016-10-20,644
2020-10-01,3427070,1,1,Brooklyn,2014-12-30,2020-10-02,2103
2020-10-01,3427069,1,1,Brooklyn,2014-12-30,2020-10-02,2103
2021-07-01,3427075,1,1,Brooklyn,2014-12-30,2021-07-23,2397
2021-07-01,3427071,1,1,Brooklyn,2014-12-30,2021-07-23,2397
2021-07-01,3427072,1,1,Brooklyn,2014-12-30,2021-07-23,2397
2021-07-01,3427076,1,1,Brooklyn,2014-12-30,2021-07-30,2404
2021-07-01,3427074,1,1,Brooklyn,2014-12-30,2021-07-23,2397
2021-07-01,3427073,1,1,Brooklyn,2014-12-30,2021-07-23,2397
2020-10-01,3427068,1,1,Brooklyn,2014-12-30,2020-10-02,2103
2020-10-01,3427064,1,1,Brooklyn,2014-12-30,2020-10-30,2131
2020-09-01,3427067,1,1,Brooklyn,2014-12-30,2020-09-28,2099
2020-10-01,3427066,1,1,Brooklyn,2014-12-30,2020-10-02,2103
2020-10-01,3427065,1,1,Brooklyn,2014-12-30,2020-10-02,2103
2018-06-01,3054929,1,1,Brooklyn,2015-01-06,2018-06-21,1262
2018-06-01,3418427,1,1,Brooklyn,2015-01-06,2018-06-06,1247
2016-11-01,3426646,1,1,Brooklyn,2014-12-26,2016-11-28,703
2017-07-01,3072697,1,1,Brooklyn,2014-12-26,2017-07-26,943
2018-01-01,3426230,1,1,Brooklyn,2014-12-26,2018-01-04,1105
2018-11-01,3426258,1,1,Brooklyn,2014-12-24,2018-11-15,1422
2019-01-01,3426252,1,1,Brooklyn,2014-12-26,2019-01-17,1483
2017-07-01,3418210,1,1,Brooklyn,2014-12-23,2017-07-19,939
2017-08-01,3418211,1,1,Brooklyn,2014-12-23,2017-08-02,953
2018-08-01,3418295,1,1,Brooklyn,2014-12-23,2018-08-14,1330
2017-07-01,3425490,1,1,Brooklyn,2014-12-24,2017-07-06,925
2018-07-01,3414186,1,1,Brooklyn,2015-01-14,2018-07-24,1287
2020-03-01,3055633,1,1,Brooklyn,2014-12-22,2020-03-26,1921
2021-11-01,3335712,1,1,Brooklyn,2018-10-30,2021-11-08,1105
2021-11-01,3116648,1,1,Brooklyn,2019-01-29,2021-11-23,1029
2021-07-01,3131395,1,1,Brooklyn,2019-01-29,2021-07-15,898
2019-03-01,3198327,2,1,Brooklyn,2018-10-24,2019-03-28,155
2020-10-01,3119918,1,1,Brooklyn,2018-10-31,2020-10-01,701
2020-10-01,3426404,1,1,Brooklyn,2018-10-31,2020-10-01,701
2020-03-01,3247089,2,1,Brooklyn,2018-10-25,2020-03-04,496
2019-04-01,3029441,2,1,Brooklyn,2018-12-03,2019-04-12,130
2021-07-01,3426849,1,1,Brooklyn,2019-01-29,2021-07-23,906
2019-08-01,3183165,2,1,Brooklyn,2018-11-07,2019-08-06,272
2020-02-01,3066720,2,1,Brooklyn,2018-11-07,2020-02-19,469
2019-11-01,3428572,2,1,Brooklyn,2019-02-01,2019-11-08,280
2019-01-01,3200867,2,1,Brooklyn,2018-11-02,2019-01-16,75
2017-06-01,3424889,1,1,Brooklyn,2015-06-09,2017-06-20,742
2018-10-01,3191891,1,1,Brooklyn,2015-02-06,2018-10-31,1363
2017-07-01,3421724,1,1,Brooklyn,2015-02-25,2017-07-31,887
2018-01-01,3425169,1,1,Brooklyn,2015-02-25,2018-01-03,1043
2017-07-01,3418300,1,1,Brooklyn,2015-02-25,2017-07-31,887
2018-09-01,3425635,1,1,Brooklyn,2015-02-05,2018-09-19,1322
2017-05-01,3418320,1,1,Brooklyn,2015-02-05,2017-05-10,825
2018-11-01,3425399,1,1,Brooklyn,2015-02-05,2018-11-13,1377
2017-11-01,3179457,1,1,Brooklyn,2014-12-29,2017-11-30,1067
2017-11-01,3421831,1,1,Brooklyn,2014-12-18,2017-11-15,1063
2020-12-01,3426034,1,1,Brooklyn,2014-12-08,2020-12-10,2194
2022-08-01,3426036,1,1,Brooklyn,2014-12-08,2022-08-23,2815
2018-06-01,3421429,1,1,Brooklyn,2014-12-08,2018-06-27,1297
2017-01-01,3115680,1,1,Brooklyn,2015-05-04,2017-01-06,613
2017-01-01,3424703,1,1,Brooklyn,2014-12-10,2017-01-05,757
2020-12-01,3421430,1,1,Brooklyn,2014-12-08,2020-12-02,2186
2018-06-01,3425836,1,1,Brooklyn,2014-12-08,2018-06-27,1297
2016-12-01,3425035,1,1,Brooklyn,2014-12-02,2016-12-08,737
2022-03-01,3425554,1,1,Brooklyn,2014-12-19,2022-03-15,2643
2022-03-01,3418265,1,1,Brooklyn,2014-12-19,2022-03-23,2651
2022-03-01,3418431,1,1,Brooklyn,2014-12-19,2022-03-29,2657
2017-02-01,3418303,1,1,Brooklyn,2015-01-29,2017-02-15,748
2017-10-01,3425460,1,1,Brooklyn,2015-01-09,2017-10-20,1015
2016-08-01,3425976,1,1,Brooklyn,2014-12-30,2016-08-16,595
2017-10-01,3426916,1,1,Brooklyn,2015-06-16,2017-10-31,868
2019-01-01,3427048,1,1,Brooklyn,2014-12-15,2019-01-08,1485
2016-06-01,3422382,1,1,Brooklyn,2014-12-30,2016-06-30,548
2016-12-01,3140125,1,1,Brooklyn,2015-06-05,2016-12-30,574
2018-02-01,3425850,1,1,Brooklyn,2015-03-17,2018-02-07,1058
2018-10-01,3426277,1,1,Brooklyn,2014-12-16,2018-10-11,1395
2019-12-01,3418330,1,1,Brooklyn,2015-06-01,2019-12-11,1654
2019-11-01,3418331,1,1,Brooklyn,2015-06-01,2019-11-01,1614
2019-12-01,3426194,1,1,Brooklyn,2015-06-01,2019-12-11,1654
2017-06-01,3117319,1,1,Brooklyn,2015-03-17,2017-06-08,814
2020-08-01,3196604,1,1,Brooklyn,2014-12-30,2020-08-13,2053
2017-03-01,3424974,1,1,Brooklyn,2014-12-30,2017-03-30,821
2017-10-01,3418422,1,1,Brooklyn,2015-02-26,2017-10-18,965
2017-08-01,3425136,1,1,Brooklyn,2015-02-26,2017-08-30,916
2017-09-01,3418423,1,1,Brooklyn,2015-02-26,2017-09-26,943
2022-07-01,3418339,1,1,Brooklyn,2015-02-26,2022-07-29,2710
2018-02-01,3421778,1,2,Brooklyn,2015-03-18,2018-02-27,1077
2016-11-01,3047977,1,1,Brooklyn,2015-03-23,2016-11-10,598
2021-11-01,3421763,1,1,Brooklyn,2015-03-19,2021-11-05,2423
2021-02-01,3426444,1,1,Brooklyn,2015-10-13,2021-02-22,1959
2019-10-01,3425783,1,1,Brooklyn,2015-03-17,2019-10-28,1686
2017-01-01,3425332,1,1,Brooklyn,2015-03-13,2017-01-18,677
2022-05-01,3241967,1,1,Brooklyn,2015-03-24,2022-05-19,2613
2016-07-01,3426215,2,1,Brooklyn,2015-10-01,2016-07-28,301
2017-01-01,3423053,1,1,Brooklyn,2015-03-26,2017-01-27,673
2017-06-01,3418395,1,2,Brooklyn,2015-03-27,2017-06-09,805
2016-12-01,3418385,1,1,Brooklyn,2015-03-27,2016-12-20,634
2016-12-01,3426763,1,1,Brooklyn,2015-03-27,2016-12-20,634
2020-06-01,3426836,1,1,Brooklyn,2015-03-24,2020-06-03,1898
2018-03-01,3035873,1,1,Brooklyn,2015-04-14,2018-03-20,1071
2016-11-01,3418115,1,1,Brooklyn,2015-03-24,2016-11-23,610
2018-10-01,3425939,1,1,Brooklyn,2015-03-24,2018-10-31,1317
2017-10-01,3425654,1,1,Brooklyn,2015-03-20,2017-10-16,941
2017-09-01,3423293,1,1,Brooklyn,2015-03-20,2017-09-07,902
2017-09-01,3422767,1,1,Brooklyn,2015-03-20,2017-09-07,902
2019-02-01,3426275,1,1,Brooklyn,2015-03-20,2019-02-15,1428
2019-01-01,3138179,1,1,Brooklyn,2015-04-07,2019-01-17,1381
2020-03-01,3049578,1,1,Brooklyn,2015-04-03,2020-03-18,1811
2017-06-01,3425442,1,1,Brooklyn,2015-04-02,2017-06-08,798
2019-11-01,3426257,1,1,Brooklyn,2015-04-02,2019-11-26,1699
2020-02-01,3029988,1,1,Brooklyn,2015-04-03,2020-02-12,1776
2018-04-01,3426015,1,1,Brooklyn,2015-04-03,2018-04-26,1119
2017-04-01,3076630,1,1,Brooklyn,2015-04-01,2017-04-27,757
2019-03-01,3140470,1,1,Brooklyn,2015-04-01,2019-03-25,1454
2018-08-01,3158296,1,1,Brooklyn,2015-03-30,2018-08-13,1232
2016-08-01,3161090,2,1,Brooklyn,2015-03-30,2016-08-01,490
2017-08-01,3338163,1,1,Brooklyn,2015-04-21,2017-08-11,843
2019-04-01,3426443,1,1,Brooklyn,2015-04-16,2019-04-05,1450
2019-04-01,3426442,1,1,Brooklyn,2015-04-16,2019-04-05,1450
2019-02-01,3256351,1,1,Brooklyn,2015-04-16,2019-02-25,1411
2018-04-01,3426441,1,1,Brooklyn,2015-04-16,2018-04-24,1104
2017-05-01,3424729,1,1,Brooklyn,2015-04-16,2017-05-08,753
2017-04-01,3421814,1,1,Brooklyn,2015-09-04,2017-04-03,577
2017-03-01,3425601,1,1,Brooklyn,2015-09-04,2017-03-30,573
2017-03-01,3421815,1,1,Brooklyn,2015-09-04,2017-03-27,570
2016-01-01,3426807,2,1,Brooklyn,2015-05-08,2016-01-02,239
2020-12-01,3429455,1,1,Brooklyn,2015-04-16,2020-12-15,2070
2022-09-01,3418371,1,1,Brooklyn,2015-04-13,2022-09-21,2718
2022-09-01,3418372,1,1,Brooklyn,2015-04-13,2022-09-20,2717
2016-07-01,3078197,2,1,Brooklyn,2016-01-19,2016-07-23,186
2017-05-01,3426427,1,1,Brooklyn,2015-04-10,2017-05-25,776
2017-05-01,3426428,1,1,Brooklyn,2015-04-10,2017-05-23,774
2019-06-01,3418393,1,1,Brooklyn,2015-04-08,2019-06-18,1532
2021-05-01,3428874,1,1,Brooklyn,2015-11-06,2021-05-07,2009
2016-11-01,3424345,1,1,Brooklyn,2015-04-23,2016-11-23,580
2016-09-01,3424193,1,1,Brooklyn,2015-04-23,2016-09-16,512
2016-09-01,3418409,1,1,Brooklyn,2015-04-24,2016-09-16,511
2017-12-01,3427019,1,1,Brooklyn,2015-04-22,2017-12-28,981
2020-01-01,3052770,1,1,Brooklyn,2015-04-22,2020-01-21,1735
2016-11-01,3418401,1,1,Brooklyn,2015-04-23,2016-11-17,574
2017-06-01,3043666,2,1,Brooklyn,2015-05-19,2017-06-08,751
2017-02-01,3425030,2,1,Brooklyn,2016-11-14,2017-02-21,99
2020-08-01,3186888,1,1,Brooklyn,2015-04-20,2020-08-20,1949
2019-01-01,3418407,1,1,Brooklyn,2015-05-28,2019-01-30,1343
2019-02-01,3425835,1,1,Brooklyn,2015-05-28,2019-02-27,1371
2017-06-01,3424717,1,1,Brooklyn,2015-06-09,2017-06-22,744
2017-06-01,3418413,1,1,Brooklyn,2015-06-10,2017-06-22,743
2017-12-01,3425154,1,1,Brooklyn,2015-05-04,2017-12-28,969
2016-05-01,3120544,2,1,Brooklyn,2015-04-30,2016-05-25,391
2017-06-01,3427060,1,1,Brooklyn,2015-04-30,2017-06-21,783
2020-05-01,3183169,1,1,Brooklyn,2015-04-28,2020-05-06,1835
2022-05-01,3418416,1,1,Brooklyn,2015-04-29,2022-05-13,2571
2022-10-01,3418366,1,1,Brooklyn,2015-05-08,2022-10-17,2719
2020-02-01,3131017,2,1,Brooklyn,2018-11-01,2020-02-03,459
2019-12-01,3399550,1,1,Brooklyn,2015-05-07,2019-12-31,1699
2022-03-01,3049004,1,1,Brooklyn,2015-05-06,2022-03-31,2521
2020-08-01,3049007,1,1,Brooklyn,2015-05-07,2020-08-13,1925
2021-06-01,3426647,1,1,Brooklyn,2015-05-06,2021-06-24,2241
2016-09-01,3425723,2,1,Brooklyn,2015-06-03,2016-09-22,477
2019-11-01,3425786,1,1,Brooklyn,2015-05-13,2019-11-26,1658
2020-05-01,3057751,1,1,Brooklyn,2015-05-12,2020-05-01,1816
2017-11-01,3068105,1,1,Brooklyn,2015-05-12,2017-11-01,904
2020-11-01,3425135,1,1,Brooklyn,2015-05-13,2020-11-19,2017
2022-10-01,3425593,1,1,Brooklyn,2015-05-27,2022-10-17,2700
2017-05-01,3068779,2,1,Brooklyn,2015-10-21,2017-05-04,561
2018-05-01,3421356,1,1,Brooklyn,2015-07-15,2018-05-04,1024
2018-08-01,3424994,1,1,Brooklyn,2015-07-22,2018-08-24,1129
2018-07-01,3425795,1,2,Brooklyn,2015-08-03,2018-07-31,1093
2020-04-01,3192962,1,1,Brooklyn,2015-07-24,2020-04-03,1715
2016-02-01,3055186,2,1,Brooklyn,2015-07-28,2016-02-11,198
2017-04-01,3244349,2,1,Brooklyn,2015-08-12,2017-04-18,615
2019-04-01,3421350,1,1,Brooklyn,2015-08-18,2019-04-11,1332
2016-10-01,3425443,2,1,Brooklyn,2016-03-11,2016-10-26,229
2016-02-01,3071491,2,1,Brooklyn,2015-09-03,2016-02-21,171
2022-02-01,3426352,1,1,Brooklyn,2015-07-22,2022-02-14,2399
2020-03-01,3129630,1,1,Brooklyn,2015-09-21,2020-03-23,1645
2017-11-01,3424996,1,1,Brooklyn,2015-08-05,2017-11-03,821
2018-04-01,3328066,1,1,Brooklyn,2015-08-26,2018-04-19,967
2016-04-01,3426688,2,1,Brooklyn,2015-07-21,2016-04-21,275
2020-01-01,3022819,1,2,Brooklyn,2015-07-21,2020-01-23,1647
2018-06-01,3426059,1,1,Brooklyn,2015-08-18,2018-06-19,1036
2017-11-01,3425879,1,1,Brooklyn,2015-08-18,2017-11-13,818
2020-06-01,3421941,1,1,Brooklyn,2016-09-14,2020-06-25,1380
2019-09-01,3421944,1,1,Brooklyn,2016-09-14,2019-09-07,1088
2020-04-01,3421585,1,1,Brooklyn,2016-01-19,2020-04-23,1556
2018-02-01,3042412,1,1,Brooklyn,2015-08-21,2018-02-22,916
2016-02-01,3425629,2,1,Brooklyn,2015-08-10,2016-02-17,191
2016-06-01,3106874,2,1,Brooklyn,2015-08-05,2016-06-30,330
2016-04-01,3203828,2,1,Brooklyn,2015-08-04,2016-04-13,253
2016-03-01,3337943,2,1,Brooklyn,2015-08-04,2016-03-30,239
2016-09-01,3425868,1,1,Brooklyn,2015-07-31,2016-09-12,409
2019-06-01,3400818,1,1,Brooklyn,2015-08-19,2019-06-12,1393
2019-10-01,3061470,1,1,Brooklyn,2015-07-30,2019-10-08,1531
2021-09-01,3425870,1,1,Brooklyn,2015-07-30,2021-09-02,2226
2019-02-01,3421548,1,3,Brooklyn,2016-05-17,2019-02-20,1009
2019-01-01,3421547,1,3,Brooklyn,2016-05-17,2019-01-11,969
2019-04-01,3421546,1,3,Brooklyn,2016-05-17,2019-04-12,1060
2019-01-01,3421545,1,3,Brooklyn,2016-05-17,2019-01-11,969
2019-01-01,3421544,1,3,Brooklyn,2016-05-17,2019-01-11,969
2019-01-01,3421543,1,3,Brooklyn,2016-05-17,2019-01-11,969
2019-03-01,3421540,1,3,Brooklyn,2016-05-17,2019-03-25,1042
2019-01-01,3421539,1,3,Brooklyn,2016-05-17,2019-01-17,975
2019-03-01,3421538,1,3,Brooklyn,2016-05-17,2019-03-25,1042
2019-01-01,3421537,1,3,Brooklyn,2016-05-17,2019-01-17,975
2019-02-01,3421536,1,3,Brooklyn,2016-05-17,2019-02-06,995
2019-02-01,3421535,1,3,Brooklyn,2016-05-17,2019-02-06,995
2019-01-01,3421534,1,3,Brooklyn,2016-05-17,2019-01-05,963
2019-01-01,3421500,1,3,Brooklyn,2016-05-17,2019-01-05,963
2019-01-01,3421501,1,3,Brooklyn,2016-05-17,2019-01-05,963
2019-03-01,3421502,1,3,Brooklyn,2016-05-17,2019-03-25,1042
2019-01-01,3421503,1,3,Brooklyn,2016-05-17,2019-01-17,975
2019-01-01,3421528,1,3,Brooklyn,2016-05-17,2019-01-04,962
2019-01-01,3421529,1,3,Brooklyn,2016-05-17,2019-01-04,962
2019-01-01,3421530,1,3,Brooklyn,2016-05-18,2019-01-03,960
2019-01-01,3421531,1,3,Brooklyn,2016-05-18,2019-01-03,960
2019-01-01,3421532,1,3,Brooklyn,2016-05-18,2019-01-04,961
2019-01-01,3421533,1,3,Brooklyn,2016-05-18,2019-01-04,961
2021-08-01,3426247,1,1,Brooklyn,2016-05-22,2021-08-03,1899
2021-08-01,3425902,1,1,Brooklyn,2016-05-26,2021-08-19,1911
2019-08-01,3329825,1,2,Brooklyn,2016-05-27,2019-08-16,1176
2019-03-01,3421832,1,1,Brooklyn,2016-05-27,2019-03-08,1015
